50000141,420112,C
50000142,420112,C
50000143,420112,B+
50000144,420112,D+
50000145,420112,F
50000146,420112,D
50000147,420112,D+
50000148,420112,D+
50000149,420112,D
50000000,402114,D
50000001,402114,B+
50000002,402114,B
50000003,402114,C
50000004,402114,A
50000005,402114,C+
50000006,402114,C
50000007,402114,F
50000008,402114,C+
50000009,402114,A
50000010,402114,C+
50000011,402114,B
50000012,402114,B
50000013,402114,F
50000014,402114,D
50000015,402114,A
50000016,402114,A
50000017,402114,B+
50000018,402114,C+
50000019,402114,C
50000020,402114,A
50000021,402114,D+
50000022,402114,C
50000023,402114,C+
50000024,402114,A
50000025,402114,A
50000026,402114,D+
50000027,402114,B
50000028,402114,A
50000029,402114,B
50000030,402114,B+
50000031,402114,D+
50000032,402114,D+
50000033,402114,B+
50000034,402114,C+
50000035,402114,D
50000036,402114,F
50000037,402114,D+
50000038,402114,A
50000039,402114,A
50000040,402114,A
50000041,402114,A
50000042,402114,B+
50000043,402114,D
50000044,402114,D+
50000045,402114,A
50000046,402114,D
50000047,402114,D
50000048,402114,F
50000049,402114,B+
50000050,402114,C
50000051,402114,B
50000052,402114,F
50000053,402114,F
50000054,402114,A
50000055,402114,A
50000056,402114,A
50000057,402114,D
50000058,402114,C+
50000059,402114,D+
50000060,402114,A
50000061,402114,A
50000062,402114,B
50000063,402114,B+
50000064,402114,D+
50000065,402114,C
50000066,402114,D
50000067,402114,B
50000068,402114,A
50000069,402114,B+
50000070,402114,C
50000071,402114,B
50000072,402114,B+
50000073,402114,C
50000074,402114,F
50000075,402114,C
50000076,402114,B+
50000077,402114,F
50000078,402114,D+
50000079,402114,B
50000080,402114,B
50000081,402114,D
50000082,402114,B
50000083,402114,B+
50000084,402114,D
50000085,402114,B
50000086,402114,B+
50000087,402114,B
50000088,402114,F
50000089,402114,B+
50000090,402114,D+
50000091,402114,C+
50000092,402114,B+
50000093,402114,D+
50000094,402114,C+
50000095,402114,C
50000096,402114,D
50000097,402114,D+
50000098,402114,C
50000099,402114,A
50000100,402114,A
50000101,402114,B
50000102,402114,F
50000103,402114,C
50000104,402114,B
50000105,402114,B+
50000106,402114,D+
50000107,402114,C+
50000108,402114,D+
50000109,402114,B
50000110,402114,D
50000111,402114,F
50000112,402114,F
50000113,402114,B+
50000114,402114,B
50000115,402114,B+
50000116,402114,B+
50000117,402114,D+
50000118,402114,A
50000119,402114,C+
50000120,402114,D
50000121,402114,A
50000122,402114,F
50000123,402114,F
50000124,402114,C
50000125,402114,C+
50000126,402114,C+
50000127,402114,C+
50000128,402114,C+
50000129,402114,C+
50000130,402114,C
50000131,402114,F
50000132,402114,A
50000133,402114,B
50000134,402114,B
50000135,402114,B+
50000136,402114,C
50000137,402114,B+
50000138,402114,F
50000139,402114,B
50000140,402114,A
50000141,402114,B
50000142,402114,F
50000143,402114,C
50000144,402114,B
50000145,402114,C
50000146,402114,C
50000147,402114,F
50000148,402114,C
50000149,402114,D+
